0,0.30043
0.003142,0.30032
0.006283,0.300595
0.009425,0.300848
0.012566,0.300929
0.015708,0.301444
0.01885,0.301691
0.021991,0.302296
0.025133,0.302316
0.028274,0.302264
0.031416,0.302017
0.034558,0.302245
0.037699,0.302195
0.040841,0.301999
0.043982,0.30185
0.047124,0.301809
0.050265,0.301116
0.053407,0.301244
0.056549,0.3006
0.05969,0.29974
0.062832,0.299645
0.065973,0.300322
0.069115,0.299303
0.072257,0.299311
0.075398,0.299798
0.07854,0.298895
0.081681,0.298708
0.084823,0.297962
0.087965,0.297765
0.091106,0.297411
0.094248,0.297308
0.097389,0.296957
0.100531,0.296371
0.103673,0.172062
0.106814,0.089077
0.109956,0.056491
0.113097,0.039381
0.116239,0.031001
0.119381,0.029266
0.122522,0.027998
0.125664,0.027997
0.128805,0.028555
0.131947,0.027412
0.135088,0.026281
0.13823,0.02657
0.141372,0.026095
0.144513,0.0257
0.147655,0.028132
0.150796,0.028522
0.153938,0.028249
0.15708,0.028755
0.160221,0.028559
0.163363,0.122
0.166504,0.183349
0.169646,0.223599
0.172788,0.250023
0.175929,0.267344
0.179071,0.278709
0.182212,0.284567
0.185354,0.289995
0.188496,0.293914
0.191637,0.296136
0.194779,0.29757
0.19792,0.29854
0.201062,0.299041
0.204204,0.299534
0.207345,0.300641
0.210487,0.300977
0.213628,0.300862
0.21677,0.300861
0.219911,0.301192
0.223053,0.301129
0.226195,0.301798
0.229336,0.301474
0.232478,0.30202
0.235619,0.302346
0.238761,0.302544
0.241903,0.30325
0.245044,0.303474
0.248186,0.304149
0.251327,0.304476
0.254469,0.304395
0.257611,0.304409
0.260752,0.304021
0.263894,0.304419
0.267035,0.304158
0.270177,0.30463
0.273319,0.30464
0.27646,0.304945
0.279602,0.305192
0.282743,0.305336
0.285885,0.305539
0.289027,0.305387
0.292168,0.305002
0.29531,0.305391
0.298451,0.305645
0.301593,0.305403
0.304734,0.305608
0.307876,0.305775
0.311018,0.30584
0.314159,0.305959
0.317301,0.306024
0.320442,0.305645
0.323584,0.30626
0.326726,0.306283
0.329867,0.306378
0.333009,0.306425
0.33615,0.306454
0.339292,0.306458
0.342434,0.306503
0.345575,0.306521
0.348717,0.306865
0.351858,0.306872
0.355,0.306897
0.358142,0.306924
0.361283,0.306945
0.364425,0.306951
