0,0.31484
0.003142,0.31943
0.006283,0.31535
0.009425,0.31994
0.012566,0.31994
0.015708,0.3196
0.01885,0.31552
0.021991,0.31518
0.025133,0.31552
0.028274,0.31586
0.031416,0.31127
0.034558,0.31569
0.037699,0.31586
0.040841,0.31603
0.043982,0.31586
0.047124,0.31586
0.050265,0.31586
0.053407,0.31586
0.056549,0.31586
0.05969,0.31586
0.062832,0.31569
0.065973,0.31977
0.069115,0.31586
0.072257,0.31603
0.075398,0.31586
0.07854,0.31603
0.081681,0.31586
0.087965,0.3162
0.091106,0.31637
0.094248,0.31586
0.097389,0.31586
0.100531,0.31637
0.103673,0.31603
0.106814,0.31178
0.109956,0.31586
0.113097,0.31178
0.116239,0.31178
0.119381,0.3162
0.122522,0.31212
0.125664,0.31637
0.128805,0.31229
0.131947,0.31637
0.135088,0.31637
0.13823,0.31637
0.141372,0.31637
0.144513,0.31637
0.147655,0.3162
0.150796,0.32096
0.153938,0.32096
0.15708,0.31688
0.160221,0.31654
0.163363,0.31654
0.166504,0.31654
0.169646,0.31654
0.172788,0.32113
0.175929,0.31705
0.179071,0.31688
0.182212,0.31671
0.185354,0.31688
0.188496,0.32096
0.191637,0.32164
0.194779,0.31739
0.19792,0.31739
0.201062,0.32147
0.204204,0.31739
0.207345,0.31739
0.210487,0.31739
0.213628,0.32198
0.21677,0.32198
0.219911,0.3179
0.223053,0.32198
0.226195,0.32198
0.229336,0.32181
0.232478,0.32198
0.235619,0.32198
0.238761,0.32249
0.241903,0.3179
0.245044,0.32623
0.248186,0.32232
0.251327,0.32198
0.254469,0.32249
0.257611,0.32249
0.260752,0.32249
0.263894,0.32232
0.267035,0.323
0.270177,0.31875
0.273319,0.32283
0.27646,0.32266
0.279602,0.31875
0.282743,0.31892
0.285885,0.32283
0.289027,0.32334
0.292168,0.32317
0.29531,0.32334
0.298451,0.32317
0.301593,0.32351
0.304734,0.32351
0.307876,0.32351
0.311018,0.32351
0.314159,0.3281
0.317301,0.32385
0.320442,0.32385
0.323584,0.32385
0.326726,0.32385
0.329867,0.3196
