0.000000,0.201666
0.003142,0.198560
0.006283,0.205909
0.009425,0.205905
0.012566,0.208468
0.015708,0.214705
0.018850,0.218319
0.021991,0.218824
0.025133,0.218922
0.028274,0.218680
0.031416,0.219798
0.034558,0.219591
0.037699,0.219819
0.040841,0.221238
0.043982,0.178390
0.047124,0.171240
0.050265,0.166354
0.053407,0.165544
0.056549,0.170056
0.059690,0.154736
0.065973,0.140011
0.069115,0.131837
0.072257,0.130334
0.075398,0.084394
0.078540,0.084077
0.081681,0.058721
0.084823,0.065041
0.087965,0.073275
0.091106,0.082139
0.094248,0.084455
0.097389,0.085465
0.109956,0.130830
0.113097,0.104975
0.116239,0.111772
0.119381,0.080638
0.122522,0.101892
0.125664,0.101919
0.128805,0.101086
0.131947,0.071464
0.135088,0.085771
0.138230,0.085980
0.141372,0.086474
0.144513,0.055158
0.147655,0.064907
0.150796,0.045650
0.153938,0.051782
0.157080,0.056759
0.160221,0.042150
0.163363,0.034872
0.166504,0.031986
0.169646,0.028361
0.172788,0.027200
0.175929,0.026651
0.179071,0.028526
0.182212,0.030080
0.185354,0.029780
0.188496,0.030316
0.191637,0.032330
0.194779,0.032375
0.197920,0.032749
0.201062,0.031658
0.204204,0.032283
0.207345,0.030583
0.210487,0.032573
0.213628,0.031611
0.216770,0.030641
0.219911,0.032057
0.223053,0.031956
0.226195,0.030190
0.229336,0.046324
0.232478,0.052541
0.235619,0.068171
0.238761,0.084383
0.241903,0.101628
0.245044,0.102815
0.248186,0.124313
0.251327,0.152265
0.254469,0.173838
0.257611,0.178400
0.260752,0.186718
0.263894,0.185286
0.267035,0.190639
0.270177,0.208279
0.273319,0.190013
0.276460,0.205486
0.279602,0.215018
0.282743,0.220909
0.285885,0.223066
0.289027,0.224690
0.292168,0.225168
0.295310,0.224990
0.298451,0.223767
0.301593,0.222937
0.304734,0.223623
0.307876,0.223395
0.311018,0.223708
0.314159,0.223538
0.317301,0.222196
0.320442,0.222742
0.323584,0.223200
0.326726,0.224082
0.329867,0.224678
0.333009,0.225710
0.336150,0.225868
0.339292,0.226033
0.342434,0.225270
0.345575,0.207902
0.348717,0.217166
0.351858,0.211456
0.355000,0.217145
0.358142,0.185524
0.361283,0.204602
0.364425,0.185013
0.367566,0.184093
0.370708,0.129539
0.373850,0.104796
0.376991,0.077397
0.380133,0.081100
0.383274,0.109294
0.386416,0.122522
0.389558,0.101748
0.392699,0.088816
0.395841,0.146443
0.398982,0.179860
0.402124,0.202442
0.405265,0.211267
0.408407,0.219149
0.411549,0.223643
0.414690,0.226358
0.417832,0.227088
0.420973,0.229106
0.424115,0.230068
0.427257,0.230881
0.430398,0.231634
0.433540,0.231771
0.436681,0.232247
0.439823,0.232589
0.442965,0.233260
0.446106,0.233706
0.449248,0.233704
0.452389,0.233646
0.455531,0.233690
0.458673,0.233742
0.461814,0.234531
0.464956,0.234407
0.468097,0.234350
0.471239,0.234319
0.474380,0.234758
0.477522,0.235010
0.480664,0.234869
0.483805,0.234777
0.486947,0.235193
0.490088,0.235466
0.493230,0.235658
0.496372,0.235497
0.499513,0.235390
0.502655,0.235325
0.505796,0.235356
0.508938,0.235428
0.512080,0.235523
0.515221,0.235555
0.518363,0.235916
0.521504,0.235831
0.524646,0.236126
0.527788,0.236804
0.530929,0.237621
0.540354,0.238051
0.543496,0.239275
0.546637,0.239801
0.549779,0.240083
0.552920,0.241262
0.556062,0.242390
0.559204,0.243582
0.562345,0.244724
0.565487,0.245127
0.568628,0.245344
0.571770,0.244493
0.574911,0.245168
0.578053,0.245247
0.581195,0.244588
0.584336,0.244251
0.587478,0.244139
0.590619,0.244341
0.593761,0.243839
0.596903,0.243088
0.600044,0.243033
0.603186,0.243015
0.606327,0.243469
0.609469,0.244154
0.612611,0.243876
0.615752,0.244171
0.618894,0.244727
0.622035,0.245124
0.625177,0.245938
0.628319,0.246191
0.631460,0.246945
0.634602,0.247493
0.637743,0.246433
0.640885,0.246089
0.644027,0.247066
0.647168,0.247364
0.650310,0.247052
0.653451,0.247001
0.656593,0.247293
0.659734,0.248338
0.662876,0.250195
0.666018,0.251484
0.669159,0.253027
0.672301,0.254574
0.675442,0.255485
0.678584,0.256899
0.681726,0.257517
0.684867,0.259169
0.688009,0.260181
0.691150,0.260769
0.694292,0.260502
0.697434,0.260203
0.700575,0.258920
0.703717,0.258091
0.706858,0.257208
0.710000,0.256886
0.713142,0.256588
0.716283,0.255985
0.719425,0.255315
0.722566,0.254832
0.725708,0.255354
0.728850,0.257191
0.731991,0.256975
0.735133,0.261273
0.738274,0.263973
0.741416,0.268806
0.744557,0.272175
0.747699,0.276702
0.750841,0.276880
0.753982,0.277851
0.757124,0.277551
0.760265,0.275636
0.763407,0.272171
0.766549,0.267747
0.769690,0.266269
0.772832,0.265348
0.775973,0.263413
0.779115,0.263177
0.782257,0.264927
0.785398,0.269573
0.788540,0.274291
0.791681,0.300684
0.794823,0.359926
0.797965,0.388683
0.801106,0.414727
0.804248,0.480621
0.807389,0.445514
0.810531,0.400315
0.813673,0.381861
0.816814,0.391485
0.823097,0.321695
0.826239,0.303009
0.829380,0.289565
0.832522,0.283346
0.835664,0.276454
0.838805,0.272712
0.841947,0.273706
0.845088,0.277097
0.848230,0.365786
0.851372,0.437776
0.854513,0.492102
0.857655,0.542320
0.860796,0.592416
0.863938,0.613879
0.867080,0.618851
